


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:47	1664334287.519423960	65.0	Sample	Sample	7.6655E-1	9.0560E+3	1.8000E+1	5.0000E-1	2.6700E+1	1.0100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:48	1664334288.519481180	66.0	Sample	Sample	9.0380E-1	9.0380E+3	1.8000E+1	5.0000E-1	2.6700E+1	8.1000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:49	1664334289.519538400	67.0	Sample	Sample	9.1220E-1	9.0200E+3	1.8000E+1	4.9000E-1	2.6800E+1	7.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:50	1664334290.519595620	68.0	Sample	Sample	8.0335E-1	9.0020E+3	1.8000E+1	4.9000E-1	2.6800E+1	6.5000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:51	1664334291.519652840	69.0	Sample	Sample	9.7125E-1	8.9840E+3	1.8000E+1	4.9000E-1	2.6800E+1	8.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:52	1664334292.519710060	70.0	Sample	Sample	1.0301E+0	8.9660E+3	1.8000E+1	4.9000E-1	2.6800E+1	6.6000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:53	1664334293.519767280	71.0	Sample	Sample	9.3475E-1	8.9480E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:54	1664334294.519824500	72.0	Sample	Sample	7.3000E-1	8.9300E+3	1.8000E+1	4.9000E-1	2.6800E+1	6.4000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:55	1664334295.519881720	73.0	Sample	Sample	9.8045E-1	8.9120E+3	1.8000E+1	4.9000E-1	2.6800E+1	7.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:56	1664334296.519938950	74.0	Sample	Sample	9.0130E-1	8.8940E+3	1.8000E+1	4.9000E-1	2.6800E+1	5.7000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
